Index,Method,Sheet_ID,Date,Date_survey_started,Start Time,End Time,Start GPS Name,End GPS Name,Start Y,Start X,Start Temp (c),,End Y,End X,End Temp (c),Observers,Scribe,Survey,Number,No,Time,Species,Y,Y_old,X,X_old,SVL_mm,Color,Nuptial_Pads,gravid,STAGE,Use_for_size,Mass,Disposition,Microhabitat,Habitat_type,Burrow(Y/N),Burrow_Depth,GPS Waypoint,COMMENTS,Time to process,Toads Missed,QC
760,RoadVES,SCTR-11-MAY-2016-02,11-May-16,11-May-16,1:10,2:32,,,4118567,364246,17.9,,4118426,364197,16.4,"ADS, MRL, BN",,4,760,35,207,SCHO,4118518,,364166,,38.2,GY,N,N,SNBA,,-,-,L.L.,-,N,,-,,-,-,
957,RoadVES,SCTR-20-JUL-2016-01,20-Jul-16,20-Jul-16,-,-,-,-,4119769,364520,-,,412000,364110,-,,,10,957,12,-,SCHO,4119913,,364227,,38.2,GY,N,N,SNBA,,-,OK,L.L.,-,N,,-,,,,
1234,RoadVES,SCTR-14-MAY-2017-01,14-May-17,14-May-17,2115,,,,,,20,,,,,ADS,AC,2,,24,2155,SCHO,4120403,,365757,,38.2,GY,N,N,SNBA,,,,,,,,,,,,
1240,RoadVES,SCTR-14-MAY-2017-01,14-May-17,14-May-17,2115,,,,,,20,,,,,ADS,AC,2,,30,2202,SCHO,4120404,,365758,,38.2,GY,N,N,SNBA,,,,,,,,,,,,
1298,RoadVES,SCTR-14-MAY-2017-02,15-May-17,14-May-17,,,,,,,,,,,,,,2,,88,15,SCHO,4120194,,364930,,38.2,G,N,N,SNBA,,,,,,,,,,,,
2040,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,101,2216,SCHO,4119108,,367437,,38.2,G,N,N,SNBA,,,,,,,,1127,,,,
793,RoadVES,SCTR-14-MAY-2016-01,14-May-16,14-May-16,23:23,0:20,Junction of ftown loop,#377/5,,,15.1,,4120639,363762,16.1,"ADS, MRL",,5,793,9,2346,SCHO,4120846,,363748,,38.3,GY,N,N,SNBA,,-,-,L.L.,Forest,N,,#370/5,,,,
839,RoadVES,SCTR-21-JUN-2016-01,21-Jun-16,21-Jun-16,2227,34,-,-,4118580,364280,-,,4118815,364463,-,"KN, JF, ADS",,7,839,14,-,SCHO,4118630,,364294,,38.3,DY,N,N,SNBA,,-,OK,L.L.,-,N,,-,,,,
1029,RoadVES,SCTR-11-MAY-2017-01,11-May-17,11-May-17,2109,,,,,,15.7,95.8,,,,ADS,AC,1,,6,2121,SCHO,4118544,,364338,,38.3,GY,N,N,SNBA,,,,,,,,579,,,,
1065,RoadVES,SCTR-11-MAY-2017-01,11-May-17,11-May-17,2109,,,,,,15.7,95.8,,,,ADS,AC,1,,42,2238,SCHO,4118472,,364509,,38.3,G,N,N,SNBA,,,,,,,,,,,,
1154,RoadVES,SCTR-11-MAY-2017-03,11-May-17,11-May-17,,,,,,,,,,,,,,1,,40,2308,SCHO,4118432,,364597,,38.3,GY,N,N,SNBA,,,,,,,,GPS 5 - 643,,,,
1283,RoadVES,SCTR-14-MAY-2017-02,14-May-17,14-May-17,,,,,,,,,,,,,,2,,73,2345,SCHO,4120088,,365080,,38.3,G,N,N,SNBA,,,,,,,,,,,,
1362,RoadVES,SCTR-14-May-2017,14-May-17,14-May-17,2115,,,,,,20,,,,,HM,RH,2,,58,2320,SCHO,4119861,,365516,,38.3,DY,N,N,SNBA,,,,,,,,766,,,,
1463,RoadVES,SCTR-16- MAY-2017-01,16-May-17,16-May-17,2105,,,,,,19.5,76.6,,,,ADS,RH,3,,43,2250,SCHO,4119770,,364516,,38.3,GY,N,N,SNBA,,,,,,,,,,,,
1566,RoadVES,SCTR-16-May-2017-04,16-May-17,16-May-17,,,,,,,19.5,76.6,,,,HM,NK,3,,44,2340,SCHO,4120008,,364546,,38.3,DY,N,N,SNBA,,,,,,,,856,,,,
465,RoadVES,SCTR-22-APR-2016-04,23-Apr-16,22-Apr-16,2029,58,479,476,4118460,364962,,,4118409,365810,64F,"ADS, AO",,1,465,133,57,SCHO,4118384,,365810,,38.4,GY,N,N,SNBA,,6.8,A,L.L.,Forest,N,,475,,,,
727,RoadVES,SCTR-11-MAY-2016-01,11-May-16,11-May-16,1:10,2:32,,,4118567,364246,17.9,,4118426,364197,16.4,"ADS, MRL, BN",,4,727,2,112,SCHO,4118586,,364239,,38.4,GY,N,N,SNBA,,-,-,L.L.,-,N,,-,,-,0,
795,RoadVES,SCTR-14-MAY-2016-01,14-May-16,14-May-16,23:23,0:20,Junction of ftown loop,#377/5,,,15.1,,4120639,363762,16.1,"ADS, MRL",,5,795,11,2346,SCHO,4120846,,363748,,38.4,GY,N,N,SNBA,,-,-,L.L.,Forest,N,,#370/5,,,,
969,RoadVES,SCTR-20-JUL-2016-01,20-Jul-16,20-Jul-16,-,-,-,-,4119769,364520,-,,412000,364110,-,,,10,969,24,-,SCHO,4119946,,364139,,38.4,GY,N,N,SNBA,,-,OK,L.L.,-,N,,-,,,,
1079,RoadVES,SCTR-11-MAY-2017-02,11-May-17,11-May-17,2109,,,,,,15.7,95.8,,,,ADS,AC,1,,56,2303,SCHO,4118460,,364618,,38.4,G,N,N,SNBA,,,,,,,,,,,,
1178,RoadVES,SCTR-11-MAY-2017-04,12-May-17,11-May-17,,,,,,,,,,,,HM,RH,1,,64,3,SCHO,4118428,,364785,,38.4,GY,N,N,SNBA,,,,,,,,GPS 5 - 666,,,,
1558,RoadVES,SCTR-16-May-2017-04,16-May-17,16-May-17,,,,,,,19.5,76.6,,,,HM,NK,3,,36,2325,SCHO,4119995,,364518,,38.4,DY,N,N,SNBA,,,,,,,,848,,,,
1569,RoadVES,SCTR-16-May-2017-04,16-May-17,16-May-17,,,,,,,19.5,76.6,,,,HM,NK,3,,47,2352,SCHO,4120003,,364557,,38.4,GY,N,N,SNBA,,,,,,,,859,,,,
2146,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,208,2335,SCHO,4119602,,367658,,38.4,G,N,N,SNBA,,,,,,,,,,,,
406,RoadVES,SCTR-22-APR-2016-03,22-Apr-16,22-Apr-16,2029,58,479,476,4118460,364962,,,4118409,365810,64F,"ADS, AO",,1,406,74,2307,SCHO,4118457,,365605,,38.5,G,N,N,SNBA,,14,A,L.L.,Forest,N,,428,,,,
1093,RoadVES,SCTR-11-MAY-2017-02,11-May-17,11-May-17,2109,,,,,,15.7,95.8,,,,ADS,AC,1,,70,2339,SCHO,4118459,,364722,,38.5,G,N,N,SNBA,,,,,,,,,,,,
1237,RoadVES,SCTR-14-MAY-2017-01,14-May-17,14-May-17,2115,,,,,,20,,,,,ADS,AC,2,,27,2158,SCHO,4120406,,365746,,38.5,GY,N,N,SNBA,,,,,,,,,,,,
1265,RoadVES,SCTR-14-MAY-2017-02,14-May-17,14-May-17,,,,,,,,,,,,,,2,,55,2252,SCHO,4120052,,365741,,38.5,GY,N,N,SNBA,,,,,,,,,,,,
1287,RoadVES,SCTR-14-MAY-2017-02,14-May-17,14-May-17,,,,,,,,,,,,,,2,,77,2350,SCHO,4120084,,365125,,38.5,G,N,N,SNBA,,,,,,,,,,,,
1508,RoadVES,SCTR-16-MAY-2017-02,17-May-17,16-May-17,2105,,,,,,,,,,,RH/ADS,ADS/RH,3,,88,40,SCHO,4120071,,364769,,38.5,G,N,N,SNBA,,,,,,,,,,,,
1545,RoadVES,SCTR-16-May-2017-04,16-May-17,16-May-17,,,,,,,19.5,76.6,,,,HM,NK,3,,23,2219,SCHO,4119845,,364397,,38.5,GY,N,N,SNBA,,,,,,,,835,,,,
1571,RoadVES,SCTR-16-May-2017-04,16-May-17,16-May-17,,,,,,,19.5,76.6,,,,HM,NK,3,,49,2356,SCHO,4120002,,364574,,38.5,GY,N,N,SNBA,,,,,,,,861,,,,
1692,RoadVES,SCTR-17-MAY-2017-03,17-May-17,17-May-17,2125,,,,,,28.7,,,,,HM/NK,NK,4,,15,2228,SCHO,4118474,,366439,,38.5,G,N,N,SNBA,,,,,,,,906,,,,
2156,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,218,2341,SCHO,4119628,,367628,,38.5,GY,N,N,SNBA,,,,,,,,,,,,
535,RoadVES,SCTR-27-APR-2016-03,28-Apr-16,27-Apr-16,23:05,1:50,#021/8,,4118404,365819,#062/8,,4118595,366481,,"AO, ADS, SB",,2,535,70,1:14,SCHO,4118473,,366438,,38.6,G,N,N,SNBA,,-,A,L.L.,-,N,,#145/5,,,,
711,RoadVES,SCTR-09-MAY-2016-01,10-May-16,9-May-16,2145,,,,4118457,364943,,,,,,"ADS, MRL, scribe BN",,3,711,153,106,SCHO,4118520,,364337,,38.6,GY,N,N,SNBA,,7.1,N,L.L.,-,N,,-,,,,
737,RoadVES,SCTR-11-MAY-2016-01,11-May-16,11-May-16,1:10,2:32,,,4118567,364246,17.9,,4118426,364197,16.4,"ADS, MRL, BN",,4,737,12,130,SCHO,4118570,,364199,,38.6,GY,N,N,SNBA,,-,-,L.L.,-,N,,-,,1:16,0,
834,RoadVES,SCTR-21-JUN-2016-01,21-Jun-16,21-Jun-16,2227,34,-,-,4118580,364280,-,,4118815,364463,-,"KN, JF, ADS",,7,834,9,-,SCHO,4118625,,364281,,38.6,GY,N,N,SNBA,,-,OK,L.L.,-,N,,-,,,,
835,RoadVES,SCTR-21-JUN-2016-01,21-Jun-16,21-Jun-16,2227,34,-,-,4118580,364280,-,,4118815,364463,-,"KN, JF, ADS",,7,835,10,-,SCHO,4118626,,364282,,38.6,GY,N,N,SNBA,,-,OK,L.L.,-,N,,-,,,,
2163,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,225,2348,SCHO,4119640,,367600,,38.6,GY,N,N,SNBA,,,,,,,,1189,,,,
594,RoadVES,SCTR-09-MAY-2016-01,9-May-16,9-May-16,2145,,,,4118457,364943,,,,,,"ADS, MRL, scribe BN",,3,594,36,2239,SCHO,4118436,,364716,,38.7,GY,N,N,SNBA,,4.9,A,L.L.,-,N,,-,,,,
743,RoadVES,SCTR-11-MAY-2016-01,11-May-16,11-May-16,1:10,2:32,,,4118567,364246,17.9,,4118426,364197,16.4,"ADS, MRL, BN",,4,743,18,140,SCHO,4118530,,364180,,38.7,GY,N,N,SNBA,,-,-,L.L.,-,N,,-,,0:46,0,
767,RoadVES,SCTR-11-MAY-2016-02,11-May-16,11-May-16,1:10,2:32,,,4118567,364246,17.9,,4118426,364197,16.4,"ADS, MRL, BN",,4,767,42,216,SCHO,4118478,,364198,,38.7,G,N,N,SNBA,,6.5,-,L.L.,-,N,,-,,-,1,
1100,RoadVES,SCTR-11-MAY-2017-02,11-May-17,11-May-17,2109,,,,,,15.7,95.8,,,,ADS,AC,1,,77,2349,SCHO,4118455,,364783,,38.7,G,N,N,SNBA,,,,,,,,,,,,
1469,RoadVES,SCTR-16-MAY-2017-02,16-May-17,16-May-17,2105,,,,,,,,,,,RH/ADS,ADS/RH,3,,49,2303,SCHO,4119739,,364552,,38.7,GY,N,N,SNBA,,,,,,,,,,,,
1482,RoadVES,SCTR-16-MAY-2017-02,16-May-17,16-May-17,2105,,,,,,,,,,,RH/ADS,ADS/RH,3,,62,2324,SCHO,4119744,,364567,,38.7,GY,N,N,SNBA,,,,,,,,,,,,
1918,RoadVES,SCTR-18-MAY-2017-04,19-May-17,18-May-17,,,,,,,,,,,,,,5,,55,12,SCHO,4120076,,364048,,38.7,G,N,N,SNBA,,,,,,,,,,,,
2124,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,186,2318,SCHO,4119448,,367565,,38.7,G,N,N,SNBA,,,,,,,,,,,,
511,RoadVES,SCTR-27-APR-2016-02,28-Apr-16,27-Apr-16,23:05,1:50,#021/8,,4118404,365819,#062/8,,4118595,366481,,"AO, ADS, SB",,2,511,46,0:35,SCHO,4118389,,366292,,38.8,G,N,N,SNBA,,-,A,L.L.,-,N,,#045/8,,,,
952,RoadVES,SCTR-20-JUL-2016-01,20-Jul-16,20-Jul-16,-,-,-,-,4119769,364520,-,,412000,364110,-,,,10,952,7,-,SCHO,4119870,,364232,,38.8,GY,N,N,SNBA,,-,OK,L.L.,-,N,,-,,,,
1094,RoadVES,SCTR-11-MAY-2017-02,11-May-17,11-May-17,2109,,,,,,15.7,95.8,,,,ADS,AC,1,,71,2340,SCHO,4118470,,364733,,38.8,G,N,N,SNBA,,,,,,,,,,,,
1136,RoadVES,SCTR-11-MAY-2017-03,11-May-17,11-May-17,,,,,,,,,,,,,,1,,22,2213,SCHO,4118463,,364444,,38.8,GY,N,N,SNBA,,,,,,,,GPS 5 - 626,,,,
1542,RoadVES,SCTR-16-May-2017-04,16-May-17,16-May-17,,,,,,,19.5,76.6,,,,HM,NK,3,,20,2214,SCHO,4119816,,364406,,38.8,GY,N,N,SNBA,,,,,,,,832,,,,
1580,RoadVES,SCTR-16-May-2017-04,17-May-17,16-May-17,,,,,,,19.5,76.6,,,,HM,NK,3,,58,21,SCHO,4120012,,364631,,38.8,GY,N,N,SNBA,,,,,,,,870,,,,
2011,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,71,2159,SCHO,4119035,,367407,,38.8,GY,N,N,SNBA,,,,,,,,1111,,,,
2101,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,162,2259,SCHO,4119310,,367581,,38.8,GY,N,N,SNBA,,,,,,,,1159,,,,
747,RoadVES,SCTR-11-MAY-2016-01,11-May-16,11-May-16,1:10,2:32,,,4118567,364246,17.9,,4118426,364197,16.4,"ADS, MRL, BN",,4,747,22,146,SCHO,4118540,,364179,,38.9,GY,N,N,SNBA,,-,-,L.L.,-,N,,-,,1:53 to process 2,0,
754,RoadVES,SCTR-11-MAY-2016-01,11-May-16,11-May-16,1:10,2:32,,,4118567,364246,17.9,,4118426,364197,16.4,"ADS, MRL, BN",,4,754,29,154,SCHO,4118499,,364196,,38.9,GY,N,N,SNBA,,-,-,L.L.,-,N,,-,,3,,
1368,RoadVES,SCTR-14-May-2017,14-May-17,14-May-17,2115,,,,,,20,,,,,HM,RH,2,,64,2342,SCHO,4119920,,365258,,38.9,GY,N,N,SNBA,,,,,,,,772,,,,
1515,RoadVES,SCTR-16-MAY-2017-02,17-May-17,16-May-17,2105,,,,,,,,,,,RH/ADS,ADS/RH,3,,95,111,SCHO,4119690,,364694,,38.9,G,N,N,SNBA,,,,,,,,,,,,
1600,RoadVES,SCTR-16-May-2017-04,17-May-17,16-May-17,,,,,,,19.5,76.6,,,,HM,NK,3,,78,118,SCHO,4119722,,364655,,38.9,GY,N,N,SNBA,,,,,,,,890,,,,
1951,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,11,2122,SCHO,4119001,,367264,,38.9,G,N,N,SNBA,,,,,,,,1088,,,,
2078,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,139,2240,SCHO,4119195,,367532,,38.9,GY,N,N,SNBA,,,,,,,,,,,,
610,RoadVES,SCTR-09-MAY-2016-01,9-May-16,9-May-16,2145,,,,4118457,364943,,,,,,"ADS, MRL, scribe BN",,3,610,52,2255,SCHO,4118450,,364690,,39,G,N,N,SNBA,,6.5,A,L.L.,-,N,,-,,,,
1106,RoadVES,SCTR-11-MAY-2017-02,11-May-17,11-May-17,2109,,,,,,15.7,95.8,,,,ADS,AC,1,,83,2,SCHO,4118456,,364837,,39,G,N,N,SNBA,,,,,,,,,,,,
1203,RoadVES,SCTR-12-MAY-2017-02,14-May-17,14-May-17,,,,,,,,,,,,HM,RH,2,,7,2240,SCHO,4118983,,367368,,39,G,N,N,SNBA,,,,,,,,GPS 5 - 687,,,,
1228,RoadVES,SCTR-14-MAY-2017-01,14-May-17,14-May-17,2115,,,,,,20,,,,,ADS,AC,2,,18,2149,SCHO,4120447,,365711,,39,GY,N,N,SNBA,,,,,,,,,,,,
1811,RoadVES,SCTR-18-May-2017-01,18-May-17,18-May-17,2056,,,,,,26.6,66.5,,,,HM,RH,5,,38,2254,SCHO,4118716,,364390,,39,GY,N,N,SNBA,,,,,,,,1030,,,,
2045,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,106,2218,SCHO,4119113,,367438,,39,GY,N,N,SNBA,,,,,,,,1130,,,,
396,RoadVES,SCTR-22-APR-2016-02,22-Apr-16,22-Apr-16,2029,58,479,476,4118460,364962,,,4118409,365810,64F,"ADS, AO",,1,396,64,2241,SCHO,4118462,,365533,,39.1,G,N,N,SNBA,,7.6,A,L.L.,Forest,N,,,,,,
495,RoadVES,SCTR-27-APR-2016-01,28-Apr-16,27-Apr-16,23:05,1:50,#021/8,,4118404,365819,#062/8,,4118595,366481,,"AO, ADS, SB",,2,495,30,0:06,SCHO,4118369,,366146,,39.1,G,N,N,SNBA,,-,A,L.L.,-,N,,#127/5,,,,
520,RoadVES,SCTR-27-APR-2016-02,28-Apr-16,27-Apr-16,23:05,1:50,#021/8,,4118404,365819,#062/8,,4118595,366481,,"AO, ADS, SB",,2,520,55,0:50,SCHO,4118381,,366338,,39.1,G,N,N,SNBA,,7.4,A,L.L.,-,N,,#050/8,,,,
586,RoadVES,SCTR-09-MAY-2016-01,9-May-16,9-May-16,2145,,,,4118457,364943,,,,,,"ADS, MRL, scribe BN",,3,586,28,2229,SCHO,4118443,,364763,,39.1,GY,N,N,SNBA,,6.9,A,L.L.,-,N,,-,,,,
655,RoadVES,SCTR-09-MAY-2016-01,9-May-16,9-May-16,2145,,,,4118457,364943,,,,,,"ADS, MRL, scribe BN",,3,655,97,2349,SCHO,4118461,,364541,,39.1,GY,N,N,SNBA,,7.1,A,L.L.,-,N,,-,,,,
681,RoadVES,SCTR-09-MAY-2016-01,10-May-16,9-May-16,2145,,,,4118457,364943,,,,,,"ADS, MRL, scribe BN",,3,681,123,21,SCHO,4118456,,364464,,39.1,GY,N,N,SNBA,,6.9,A,L.L.,-,N,,-,,,,
820,RoadVES,SCTR-23-MAY-2016-01,23-May-16,23-May-16,23:50,0:47,-,-,-,-,-,,4120150,364979,-,-,,6,820,15,35,SCHO,4120087,,365088,,39.1,GY,N,N,SNBA,,-,-,L.L.,-,N,,#352/8,,,,
1049,RoadVES,SCTR-11-MAY-2017-01,11-May-17,11-May-17,2109,,,,,,15.7,95.8,,,,ADS,AC,1,,26,2213,SCHO,4118473,,364479,,39.1,GY,N,N,SNBA,,,,,,,,,,,,
1177,RoadVES,SCTR-11-MAY-2017-04,12-May-17,11-May-17,,,,,,,,,,,,HM,RH,1,,63,3,SCHO,4118434,,364791,,39.1,GY,N,N,SNBA,,,,,,,,GPS 5 - 665,,,,
1185,RoadVES,SCTR-11-MAY-2017-04,12-May-17,11-May-17,,,,,,,,,,,,HM,RH,1,,71,16,SCHO,4118435,,364862,,39.1,G,N,N,SNBA,,,,,,,,GPS 5 - 673,,,,
1895,RoadVES,SCTR-18-MAY-2017-03,18-May-17,18-May-17,,,,,,,,,,,,ADS,NEK,5,,33,2243,SCHO,4118650,,364292,,39.1,GY,N,N,SNBA,,,,,,,,,,,,
1961,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,21,2128,SCHO,4118985,,367295,,39.1,GY,N,N,SNBA,,,,,,,,1093,,,,
2094,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,155,2253,SCHO,4119261,,367568,,39.1,GY,N,N,SNBA,,,,,,,,,,,,
2095,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,156,2253,SCHO,4119265,,367550,,39.1,GY,N,N,SNBA,,,,,,,,1155,,,,
2147,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,209,2336,SCHO,4119600,,367664,,39.1,DY,N,N,SNBA,,,,,,,,,,,,
496,RoadVES,SCTR-27-APR-2016-02,28-Apr-16,27-Apr-16,23:05,1:50,#021/8,,4118404,365819,#062/8,,4118595,366481,,"AO, ADS, SB",,2,496,31,0:10,SCHO,4118369,,366146,,39.2,G,N,N,SNBA,,-,A,L.L.,-,N,,#127/5,,,,
539,RoadVES,SCTR-27-APR-2016-03,28-Apr-16,27-Apr-16,23:05,1:50,#021/8,,4118404,365819,#062/8,,4118595,366481,,"AO, ADS, SB",,2,539,74,1:18,SCHO,4118462,,366445,,39.2,G,N,N,SNBA,,-,A,L.L.,-,N,,#146/5,,,,
1346,RoadVES,SCTR-14-MAY-2017-04,14-May-17,14-May-17,,,,,,,,,,,,,,2,,42,2246,SCHO,4120160,,365784,,39.2,GY,N,N,SNBA,,,,,,,,GPS 5 - 750,,,,
1559,RoadVES,SCTR-16-May-2017-04,16-May-17,16-May-17,,,,,,,19.5,76.6,,,,HM,NK,3,,37,2326,SCHO,4119998,,364521,,39.2,GY,N,N,SNBA,,,,,,,,849,,,,
1831,RoadVES,SCTR-18-MAY-2017-02,18-May-17,18-May-17,,,,,,,,,,,,,,5,,58,2356,SCHO,4119987,,364083,,39.2,GY,N,N,SNBA,,,,,,,,1050,,,,
2008,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,68,2157,SCHO,4119014,,367395,,39.2,GY,N,N,SNBA,,,,,,,,,,,,
2077,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,138,2240,SCHO,4119195,,367532,,39.2,G,N,N,SNBA,,,,,,,,,,,,
344,RoadVES,SCTR-22-APR-2016-01,22-Apr-16,22-Apr-16,2029,58,479,476,4118460,364962,,,4118409,365810,64F,"ADS, AO",,1,344,12,2050,SCHO,4118474,,365244,,39.3,G,N,N,SNBA,,-,A,L.L.,Forest,N,,379,,,,
600,RoadVES,SCTR-09-MAY-2016-01,9-May-16,9-May-16,2145,,,,4118457,364943,,,,,,"ADS, MRL, scribe BN",,3,600,42,2245,SCHO,4118445,,364712,,39.3,GY,N,N,SNBA,,6.7,A,L.L.,-,N,,-,,,,
830,RoadVES,SCTR-21-JUN-2016-01,21-Jun-16,21-Jun-16,2227,34,-,-,4118580,364280,-,,4118815,364463,-,"KN, JF, ADS",,7,830,5,-,SCHO,4118613,,364277,,39.3,DY,N,N,SNBA,,-,OK,L.L.,-,N,,-,,,,
840,RoadVES,SCTR-21-JUN-2016-01,21-Jun-16,21-Jun-16,2227,34,-,-,4118580,364280,-,,4118815,364463,-,"KN, JF, ADS",,7,840,15,-,SCHO,4118621,,364308,,39.3,GY,N,N,SNBA,,-,OK,L.L.,-,N,,-,,,,
1158,RoadVES,SCTR-11-MAY-2017-03,11-May-17,11-May-17,,,,,,,,,,,,,,1,,44,2320,SCHO,4118427,,364647,,39.3,G,N,N,SNBA,,,,,,,,GPS 5 - 646,,,,
1302,RoadVES,SCTR-14-MAY-2017-03,15-May-17,14-May-17,,,,,,,,,,,,,,2,,92,25,SCHO,4120168,,364984,,39.3,G,N,N,SNBA,,,,,,,,,,,,
1336,RoadVES,SCTR-14-MAY-2017-04,14-May-17,14-May-17,,,,,,,,,,,,,,2,,32,2230,SCHO,4120221,,365787,,39.3,GY,N,N,SNBA,,,,,,,,GPS 5 - 742,,,,
1562,RoadVES,SCTR-16-May-2017-04,16-May-17,16-May-17,,,,,,,19.5,76.6,,,,HM,NK,3,,40,2334,SCHO,4120003,,364545,,39.3,GY,N,N,SNBA,,,,,,,,852,,,,
1593,RoadVES,SCTR-16-May-2017-04,17-May-17,16-May-17,,,,,,,19.5,76.6,,,,HM,NK,3,,71,54,SCHO,4120023,,364673,,39.3,GY,N,N,SNBA,,,,,,,,883,,,,
1747,RoadVES,SCTR-17-MAY-2017-03,18-May-17,17-May-17,2125,,,,,,28.7,,,,,HM/NK,NK,4,,70,8,SCHO,4118385,,366297,,39.3,G,N,N,SNBA,,,,,,,,966,,,,
1812,RoadVES,SCTR-18-May-2017-01,18-May-17,18-May-17,2056,,,,,,26.6,66.5,,,,HM,RH,5,,39,2255,SCHO,4118718,,364392,,39.3,GY,N,N,SNBA,,,,,,,,1031,,,,
1993,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,53,2149,SCHO,4118991,,367373,,39.3,G,N,N,SNBA,,,,,,,,,recapture,,,
2073,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,134,2237,SCHO,4119164,,367526,,39.3,G,N,N,SNBA,,,,,,,,,,,,
2130,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,192,2323,SCHO,4119471,,367653,,39.3,G,N,N,SNBA,,,,,,,,,,,,
372,RoadVES,SCTR-22-APR-2016-02,22-Apr-16,22-Apr-16,2029,58,479,476,4118460,364962,,,4118409,365810,64F,"ADS, AO",,1,372,40,2148,SCHO,4118413,,365395,,39.4,GY,N,N,SNBA,,-,A,L.L.,Forest,N,,403,,,,
1361,RoadVES,SCTR-14-May-2017,14-May-17,14-May-17,2115,,,,,,20,,,,,HM,RH,2,,57,2318,SCHO,4119866,,365529,,39.4,GY,N,N,SNBA,,,,,,,,765,,,,
1364,RoadVES,SCTR-14-May-2017,14-May-17,14-May-17,2115,,,,,,20,,,,,HM,RH,2,,60,2323,SCHO,4119853,,365478,,39.4,GY,N,N,SNBA,,,,,,,,768,,,,
1423,RoadVES,SCTR-16- MAY-2017-01,16-May-17,16-May-17,2105,,,,,,19.5,76.6,,,,ADS,RH,3,,3,2113,SCHO,4119958,,364101,,39.4,G,N,N,SNBA,,,,,,,,,,,,
2034,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,95,2213,SCHO,4119101,,367430,,39.4,GY,N,N,SNBA,,,,,,,,1124,,,,
2143,RoadVES,SCTR-19-may-2017-01,19-May-17,19-May-17,2110,,,,,,21.8,97.2,,,,"ADS, HM",RH,6,,205,2333,SCHO,4119585,,367652,,39.4,DY,N,N,SNBA,,,,,,,,,,,,
2184,RoadVES,SCTR-19-MAY-2017-06,20-May-17,19-May-17,,,,,,,,,,,,,,6,,246,3,SCHO,4119750,,367596,,39.4,DY,N,N,SNBA,,,,,,,,,,,,
517,RoadVES,SCTR-27-APR-2016-02,28-Apr-16,27-Apr-16,23:05,1:50,#021/8,,4118404,365819,#062/8,,4118595,366481,,"AO, ADS, SB",,2,517,52,0:45,SCHO,4118372,,366306,,39.5,G,N,N,SNBA,,-,A,L.L.,-,N,,#135/5,,,,
570,RoadVES,SCTR-09-MAY-2016-01,9-May-16,9-May-16,2145,,,,4118457,364943,,,,,,"ADS, MRL, scribe BN",,3,570,12,2206,SCHO,4118467,,364850,,39.5,G,N,N,SNBA,,6.4,A,L.L.,-,N,,-,,,,
